match_id,season,match_date,venue,city,team1,team2,toss_winner,toss_decision,innings1_team,innings2_team,innings1_runs,innings2_runs,match_total_runs,impact_player_era_flag,team1_batting_first_flag,team2_batting_first_flag,team1_won_toss_flag,team2_won_toss_flag,team1_chasing_flag,team2_chasing_flag,toss_decision_bat_flag,toss_decision_field_flag,team1_runs_avg_last5,team1_wickets_lost_avg_last5,team1_powerplay_avg_last5,team1_death_avg_last5,team1_runs_conceded_avg_last5,team2_runs_avg_last5,team2_wickets_lost_avg_last5,team2_powerplay_avg_last5,team2_death_avg_last5,team2_runs_conceded_avg_last5,venue_avg_runs,venue_avg_powerplay,venue_avg_death,venue_avg_wickets,venue_runs_avg_last10,venue_powerplay_avg_last10,venue_death_avg_last10,venue_wickets_avg_last10
1254109,2021,2021-10-03,dubai international cricket stadium,Dubai,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Kolkata Knight Riders,115,119.0,234.0,0,1,0,1,0,0,1,1,0,144.0,6.8,42.6,39.6,157.4,143.8,4.8,52.2,26.6,142.8,156.375,46.31944444444444,43.06944444444444,5.875,151.5,49.1,37.9,5.9
1254110,2021,2021-10-04,dubai international cricket stadium,Dubai,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Chennai Super Kings,Delhi Capitals,136,139.0,275.0,0,1,0,0,1,0,1,0,1,162.6,5.4,45.2,50.6,157.4,143.8,5.2,44.6,37.6,136.0,156.375,46.31944444444444,43.06944444444444,5.875,147.6,49.1,36.6,6.0
1254111,2021,2021-09-21,dubai international cricket stadium,Dubai,Rajasthan Royals,Punjab Kings,Punjab Kings,field,Rajasthan Royals,Punjab Kings,185,183.0,368.0,0,1,0,0,1,0,1,0,1,169.0,5.8,43.2,48.8,167.8,144.0,6.2,40.4,44.8,138.0,156.375,46.31944444444444,43.06944444444444,5.875,149.1,41.8,40.1,6.6
1254112,2021,2021-10-02,sharjah cricket stadium,Sharjah,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Mumbai Indians,Delhi Capitals,129,132.0,261.0,0,1,0,0,1,0,1,0,1,151.6,6.8,48.2,42.2,166.6,148.6,4.6,48.8,33.2,141.0,153.5,46.5,40.90909090909091,5.886363636363637,138.8,43.8,35.3,5.9
1254113,2021,2021-09-24,sharjah cricket stadium,Sharjah,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Royal Challengers Bangalore,Chennai Super Kings,156,157.0,313.0,0,1,0,0,1,0,1,0,1,142.2,6.4,47.4,34.4,162.2,191.6,4.2,45.6,65.2,170.0,153.5,46.5,40.90909090909091,5.886363636363637,143.4,43.8,33.0,4.9
1254114,2021,2021-10-10,dubai international cricket stadium,Dubai,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Delhi Capitals,Chennai Super Kings,172,173.0,345.0,0,1,0,0,1,0,1,0,1,143.2,6.6,45.4,39.2,136.4,154.0,5.4,44.2,49.4,154.6,156.375,46.31944444444444,43.06944444444444,5.875,144.5,42.9,39.1,5.4
1254115,2021,2021-10-11,sharjah cricket stadium,Sharjah,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Kolkata Knight Riders,138,139.0,277.0,0,1,0,1,0,0,1,1,0,157.0,5.0,44.6,45.6,144.6,151.2,5.6,42.4,41.6,133.4,153.5,46.5,40.90909090909091,5.886363636363637,129.6,42.1,31.0,6.3
1254116,2021,2021-10-13,sharjah cricket stadium,Sharjah,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,135,136.0,271.0,0,1,0,0,1,0,1,0,1,146.8,6.4,48.4,40.8,146.8,144.8,5.6,42.0,36.4,126.6,153.5,46.5,40.90909090909091,5.886363636363637,130.0,43.4,29.6,6.5
1254117,2021,2021-10-15,dubai international cricket stadium,Dubai,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,Kolkata Knight Riders,192,165.0,357.0,0,1,0,0,1,0,1,0,1,154.2,5.0,45.6,50.8,154.8,146.0,5.6,43.4,34.6,128.2,156.375,46.31944444444444,43.06944444444444,5.875,145.7,44.5,41.0,5.3
1304047,2022,2022-03-26,wankhede stadium,Mumbai,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,Kolkata Knight Riders,131,133.0,264.0,0,1,0,0,1,0,1,0,1,164.8,4.8,46.2,56.2,161.0,146.0,6.0,44.8,34.8,133.0,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,169.1,47.2,47.8,6.6
1304048,2022,2022-03-27,"brabourne stadium, mumbai",Mumbai,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Mumbai Indians,Delhi Capitals,177,179.0,356.0,0,1,0,0,1,0,1,0,1,141.2,6.6,52.0,31.4,143.0,148.4,5.6,48.2,42.2,148.0,170.71875,52.90625,43.90625,6.375,170.71875,52.90625,43.90625,6.375
1304049,2022,2022-03-27,"dr dy patil sports academy, mumbai",Mumbai,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,Royal Challengers Bangalore,Punjab Kings,205,208.0,413.0,0,1,0,0,1,0,1,0,1,151.6,5.2,45.6,42.4,150.2,145.0,5.6,42.6,30.8,144.0,164.325,45.925,45.475,6.35,164.325,45.925,45.475,6.35
1304051,2022,2022-03-29,"maharashtra cricket association stadium, pune",Pune,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Rajasthan Royals,Sunrisers Hyderabad,210,149.0,359.0,0,1,0,0,1,0,1,0,1,135.6,7.2,48.8,25.2,154.8,150.0,6.6,51.8,36.0,158.8,158.0,42.73076923076923,44.88461538461539,6.730769230769231,158.0,42.73076923076923,44.88461538461539,6.730769230769231
1304052,2022,2022-03-30,"dr dy patil sports academy, mumbai",Mumbai,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,Royal Challengers Bangalore,128,132.0,260.0,0,1,0,0,1,0,1,0,1,148.8,6.0,46.2,33.6,136.2,162.0,5.0,43.0,49.0,162.0,164.325,45.925,45.475,6.35,164.325,45.925,45.475,6.35
1304054,2022,2022-04-01,wankhede stadium,Mumbai,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Punjab Kings,Kolkata Knight Riders,137,141.0,278.0,0,1,0,0,1,0,1,0,1,161.6,5.2,49.4,34.8,161.0,140.2,7.2,48.2,30.2,145.6,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,152.1,43.6,44.5,5.5
1304055,2022,2022-04-02,"dr dy patil sports academy, mumbai",Mumbai,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Rajasthan Royals,Mumbai Indians,193,170.0,363.0,0,1,0,0,1,0,1,0,1,144.8,7.4,50.6,27.4,151.2,154.4,5.6,51.4,40.8,145.8,164.325,45.925,45.475,6.35,164.325,45.925,45.475,6.35
1304057,2022,2022-04-03,"brabourne stadium, mumbai",Mumbai,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,Punjab Kings,Chennai Super Kings,180,126.0,306.0,0,1,0,0,1,0,1,0,1,162.0,6.0,54.2,35.8,161.8,168.0,5.4,49.4,57.2,164.0,170.71875,52.90625,43.90625,6.375,170.71875,52.90625,43.90625,6.375
1304059,2022,2022-04-05,wankhede stadium,Mumbai,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rajasthan Royals,Royal Challengers Bangalore,169,173.0,342.0,0,1,0,0,1,0,1,0,1,153.6,7.2,49.0,32.6,154.6,155.6,5.0,39.2,45.8,156.0,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,144.1,45.8,41.2,6.0
1304060,2022,2022-04-06,"maharashtra cricket association stadium, pune",Pune,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,Kolkata Knight Riders,161,162.0,323.0,0,1,0,0,1,0,1,0,1,161.0,6.4,55.4,38.6,157.4,140.6,6.8,48.8,24.8,145.4,158.0,42.73076923076923,44.88461538461539,6.730769230769231,158.0,42.73076923076923,44.88461538461539,6.730769230769231
1304063,2022,2022-04-09,"dr dy patil sports academy, mumbai",Mumbai,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Chennai Super Kings,Sunrisers Hyderabad,154,155.0,309.0,0,1,0,0,1,0,1,0,1,166.4,6.2,48.8,52.4,172.2,151.0,7.8,41.8,43.2,174.0,164.325,45.925,45.475,6.35,166.6,45.4,45.6,6.3
1304064,2022,2022-04-09,"maharashtra cricket association stadium, pune",Pune,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Mumbai Indians,Royal Challengers Bangalore,151,152.0,303.0,0,1,0,0,1,0,1,0,1,167.4,5.6,55.4,45.4,163.4,162.8,5.0,41.4,47.6,161.6,158.0,42.73076923076923,44.88461538461539,6.730769230769231,158.0,42.73076923076923,44.88461538461539,6.730769230769231
1304065,2022,2022-04-10,"brabourne stadium, mumbai",Mumbai,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,215,171.0,386.0,0,1,0,0,1,0,1,0,1,158.4,5.6,46.0,48.2,162.4,145.8,6.4,45.6,27.2,150.6,170.71875,52.90625,43.90625,6.375,170.71875,52.90625,43.90625,6.375
1304068,2022,2022-04-12,"dr dy patil sports academy, mumbai",Mumbai,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Chennai Super Kings,Royal Challengers Bangalore,216,193.0,409.0,0,1,0,0,1,0,1,0,1,162.6,6.4,45.2,51.2,168.8,160.0,5.0,41.6,44.2,159.0,164.325,45.925,45.475,6.35,163.2,44.1,45.1,5.8
1304069,2022,2022-04-13,"maharashtra cricket association stadium, pune",Pune,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Punjab Kings,Mumbai Indians,198,186.0,384.0,0,1,0,0,1,0,1,0,1,170.6,7.2,58.2,31.4,159.2,178.8,6.4,54.0,57.2,175.8,158.0,42.73076923076923,44.88461538461539,6.730769230769231,158.0,42.73076923076923,44.88461538461539,6.730769230769231
1304071,2022,2022-04-15,"brabourne stadium, mumbai",Mumbai,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,Sunrisers Hyderabad,175,176.0,351.0,0,1,0,0,1,0,1,0,1,147.0,6.6,43.2,25.0,155.2,164.4,5.8,40.6,46.4,186.0,170.71875,52.90625,43.90625,6.375,184.8,53.3,48.8,6.8
1304072,2022,2022-04-16,"brabourne stadium, mumbai",Mumbai,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,Lucknow Super Giants,Mumbai Indians,199,181.0,380.0,0,1,0,0,1,0,1,0,1,171.0,5.8,39.6,56.0,168.4,169.0,6.4,45.8,53.6,176.8,170.71875,52.90625,43.90625,6.375,184.3,51.8,46.3,6.8
1304073,2022,2022-04-16,wankhede stadium,Mumbai,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Royal Challengers Bangalore,Delhi Capitals,189,173.0,362.0,0,1,0,0,1,0,1,0,1,171.0,5.4,39.4,48.8,174.4,167.0,5.6,49.4,47.4,162.0,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,153.0,42.5,49.3,5.7
1304074,2022,2022-04-17,"dr dy patil sports academy, mumbai",Mumbai,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Punjab Kings,Sunrisers Hyderabad,151,152.0,303.0,0,1,0,0,1,0,1,0,1,182.4,7.4,61.0,44.6,169.6,161.0,4.8,35.8,46.2,174.0,164.325,45.925,45.475,6.35,169.9,45.5,49.3,5.2
1304075,2022,2022-04-17,"maharashtra cricket association stadium, pune",Pune,Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,Chennai Super Kings,Gujarat Titans,169,170.0,339.0,0,1,0,0,1,0,1,0,1,167.4,6.6,42.2,55.6,174.4,175.2,5.2,46.8,56.6,165.4,158.0,42.73076923076923,44.88461538461539,6.730769230769231,169.7,41.5,53.3,6.0
1304076,2022,2022-04-18,"brabourne stadium, mumbai",Mumbai,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,Kolkata Knight Riders,217,210.0,427.0,0,1,0,0,1,0,1,0,1,178.4,6.4,50.0,56.2,169.2,155.4,7.4,42.2,30.2,164.2,170.71875,52.90625,43.90625,6.375,180.2,50.4,43.8,7.0
1304077,2022,2022-04-19,"dr dy patil sports academy, mumbai",Mumbai,Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants,field,Royal Challengers Bangalore,Lucknow Super Giants,181,163.0,344.0,0,1,0,0,1,0,1,0,1,167.8,6.0,39.2,51.0,167.4,179.2,5.4,44.6,56.0,172.4,164.325,45.925,45.475,6.35,169.8,44.2,46.9,5.8
1304078,2022,2022-04-20,"brabourne stadium, mumbai",Mumbai,Punjab Kings,Delhi Capitals,Delhi Capitals,field,Punjab Kings,Delhi Capitals,115,119.0,234.0,0,1,0,0,1,0,1,0,1,171.0,8.4,58.0,40.0,159.0,174.6,6.0,53.2,50.0,172.6,170.71875,52.90625,43.90625,6.375,192.3,52.2,47.4,6.7
1304079,2022,2022-04-21,"dr dy patil sports academy, mumbai",Navi Mumbai,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,Chennai Super Kings,155,156.0,311.0,0,1,0,0,1,0,1,0,1,169.8,7.2,46.6,53.0,180.8,175.0,6.6,43.0,52.8,181.8,164.325,45.925,45.475,6.35,173.3,45.5,48.6,6.3
1304080,2022,2022-04-22,wankhede stadium,Mumbai,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Rajasthan Royals,Delhi Capitals,222,207.0,429.0,0,1,0,0,1,0,1,0,1,179.8,6.2,50.4,54.6,181.4,162.6,5.0,60.2,38.6,160.2,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,162.8,44.4,53.8,6.0
1304081,2022,2022-04-23,"dr dy patil sports academy, mumbai",Navi Mumbai,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,bat,Gujarat Titans,Kolkata Knight Riders,156,148.0,304.0,0,1,0,1,0,0,1,1,0,177.0,5.6,45.4,55.0,167.6,171.8,7.4,44.8,33.4,181.2,164.325,45.925,45.475,6.35,171.4,45.0,49.8,6.7
1304082,2022,2022-04-23,"brabourne stadium, mumbai",Mumbai,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bangalore,Sunrisers Hyderabad,68,72.0,140.0,0,1,0,0,1,0,1,0,1,177.6,5.8,41.4,53.4,174.4,161.6,4.0,40.8,40.0,162.2,170.71875,52.90625,43.90625,6.375,177.8,55.4,40.0,6.5
1304083,2022,2022-04-24,wankhede stadium,Mumbai,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,Lucknow Super Giants,Mumbai Indians,168,132.0,300.0,0,1,0,0,1,0,1,0,1,169.6,6.2,42.4,51.8,166.6,166.8,7.0,45.0,57.2,173.4,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,173.8,46.7,54.4,5.9
1304084,2022,2022-04-25,wankhede stadium,Mumbai,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,Punjab Kings,Chennai Super Kings,187,176.0,363.0,0,1,0,0,1,0,1,0,1,166.6,8.4,55.0,36.8,154.6,164.2,6.6,37.6,50.8,170.6,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,176.0,42.9,59.5,5.9
1304085,2022,2022-04-26,"maharashtra cricket association stadium, pune",Pune,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rajasthan Royals,Royal Challengers Bangalore,144,115.0,259.0,0,1,0,0,1,0,1,0,1,185.6,5.0,49.6,57.0,188.8,156.6,6.6,38.0,44.4,155.0,158.0,42.73076923076923,44.88461538461539,6.730769230769231,167.7,41.9,50.5,5.9
1304086,2022,2022-04-27,wankhede stadium,Mumbai,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,field,Sunrisers Hyderabad,Gujarat Titans,195,199.0,394.0,0,1,0,0,1,0,1,0,1,144.6,2.4,44.0,32.6,142.0,174.0,6.2,46.0,50.6,165.8,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,178.1,41.5,60.3,6.0
1304087,2022,2022-04-28,wankhede stadium,Mumbai,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Kolkata Knight Riders,Delhi Capitals,146,150.0,296.0,0,1,0,0,1,0,1,0,1,173.2,8.2,41.4,41.6,185.0,172.6,4.8,62.6,44.0,170.4,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,184.8,45.2,58.4,5.7
1304088,2022,2022-04-29,"maharashtra cricket association stadium, pune",Pune,Lucknow Super Giants,Punjab Kings,Punjab Kings,field,Lucknow Super Giants,Punjab Kings,153,133.0,286.0,0,1,0,0,1,0,1,0,1,169.4,6.0,42.4,51.2,161.6,168.0,7.6,48.0,43.0,164.6,158.0,42.73076923076923,44.88461538461539,6.730769230769231,160.8,41.2,49.2,6.2
1304089,2022,2022-04-30,"brabourne stadium, mumbai",Mumbai,Royal Challengers Bangalore,Gujarat Titans,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Gujarat Titans,170,174.0,344.0,0,1,0,1,0,0,1,1,0,149.2,8.0,39.4,41.2,153.6,175.8,6.4,47.2,52.2,167.0,170.71875,52.90625,43.90625,6.375,153.2,53.0,31.5,6.1
1304090,2022,2022-04-30,"dr dy patil sports academy, mumbai",Navi Mumbai,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Rajasthan Royals,Mumbai Indians,158,161.0,319.0,0,1,0,0,1,0,1,0,1,180.6,6.0,51.2,52.6,177.2,161.0,7.8,46.6,48.8,174.6,164.325,45.925,45.475,6.35,160.9,45.4,43.2,7.1
1304091,2022,2022-05-01,wankhede stadium,Mumbai,Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,bat,Lucknow Super Giants,Delhi Capitals,195,189.0,384.0,0,1,0,1,0,0,1,1,0,169.0,6.8,40.6,51.2,158.4,172.8,5.4,61.6,41.4,168.6,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,178.2,43.1,54.6,6.0
1304092,2022,2022-05-01,"maharashtra cricket association stadium, pune",Pune,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Chennai Super Kings,Sunrisers Hyderabad,202,189.0,391.0,0,1,0,0,1,0,1,0,1,174.2,5.8,38.6,56.8,172.0,152.6,3.2,47.2,36.8,151.0,158.0,42.73076923076923,44.88461538461539,6.730769230769231,157.1,42.7,45.5,6.9
1304093,2022,2022-05-02,wankhede stadium,Mumbai,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,Kolkata Knight Riders,152,158.0,310.0,0,1,0,0,1,0,1,0,1,179.2,6.0,50.4,49.2,177.0,170.0,9.0,40.2,46.0,182.8,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,173.7,45.5,52.5,6.0
1304094,2022,2022-05-03,"dr dy patil sports academy, mumbai",Navi Mumbai,Gujarat Titans,Punjab Kings,Gujarat Titans,bat,Gujarat Titans,Punjab Kings,143,145.0,288.0,0,1,0,1,0,0,1,1,0,178.2,5.8,46.2,55.6,167.4,156.8,7.4,48.6,41.6,157.2,164.325,45.925,45.475,6.35,158.1,42.8,44.0,6.9
1304095,2022,2022-05-04,"maharashtra cricket association stadium, pune",Pune,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Royal Challengers Bangalore,Chennai Super Kings,173,160.0,333.0,0,1,0,0,1,0,1,0,1,144.6,7.4,39.6,41.2,145.2,183.8,4.8,38.4,57.4,178.8,158.0,42.73076923076923,44.88461538461539,6.730769230769231,165.9,44.6,46.2,6.8
1304096,2022,2022-05-05,"brabourne stadium, mumbai",Mumbai,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Delhi Capitals,Sunrisers Hyderabad,207,186.0,393.0,0,1,0,0,1,0,1,0,1,167.6,5.8,61.2,41.4,173.4,156.8,3.8,50.4,38.0,159.0,170.71875,52.90625,43.90625,6.375,152.5,53.5,33.8,6.0
1304097,2022,2022-05-06,"brabourne stadium, mumbai",Mumbai,Mumbai Indians,Gujarat Titans,Gujarat Titans,field,Mumbai Indians,Gujarat Titans,177,172.0,349.0,0,1,0,0,1,0,1,0,1,163.0,7.6,45.0,44.8,175.8,168.4,6.6,46.2,52.2,165.4,170.71875,52.90625,43.90625,6.375,153.8,50.6,35.5,5.8
1304098,2022,2022-05-07,wankhede stadium,Mumbai,Punjab Kings,Rajasthan Royals,Punjab Kings,bat,Punjab Kings,Rajasthan Royals,189,190.0,379.0,0,1,0,1,0,0,1,1,0,146.2,6.8,44.2,34.0,148.6,178.6,5.2,45.0,53.6,170.2,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,174.7,45.0,53.7,5.4
1304099,2022,2022-05-07,"maharashtra cricket association stadium, pune",Pune,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,Lucknow Super Giants,Kolkata Knight Riders,176,101.0,277.0,0,1,0,0,1,0,1,0,1,175.6,5.8,45.8,48.2,163.2,167.4,7.6,38.0,49.4,170.2,158.0,42.73076923076923,44.88461538461539,6.730769230769231,160.8,44.7,44.8,7.0
1304100,2022,2022-05-08,wankhede stadium,Mumbai,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Sunrisers Hyderabad,192,125.0,317.0,0,1,0,1,0,0,1,1,0,141.4,8.0,43.0,36.4,142.6,158.8,4.8,48.2,41.2,165.4,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,176.3,49.6,52.9,5.3
1304101,2022,2022-05-08,"dr dy patil sports academy, mumbai",Navi Mumbai,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Chennai Super Kings,Delhi Capitals,208,117.0,325.0,0,1,0,0,1,0,1,0,1,172.6,5.6,41.6,49.2,174.8,174.4,5.0,59.8,43.8,172.8,164.325,45.925,45.475,6.35,156.6,42.6,44.3,6.6
1304102,2022,2022-05-09,"dr dy patil sports academy, mumbai",Navi Mumbai,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Kolkata Knight Riders,Mumbai Indians,165,113.0,278.0,0,1,0,0,1,0,1,0,1,152.6,8.0,35.4,38.4,170.2,161.2,7.0,49.2,48.2,170.6,164.325,45.925,45.475,6.35,154.7,45.1,42.4,6.8
1304103,2022,2022-05-10,"maharashtra cricket association stadium, pune",Pune,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,bat,Gujarat Titans,Lucknow Super Giants,144,82.0,226.0,0,1,0,1,0,0,1,1,0,168.8,6.2,49.6,48.2,167.0,171.0,6.4,47.6,49.0,147.2,158.0,42.73076923076923,44.88461538461539,6.730769230769231,154.6,46.2,39.5,7.5
1304104,2022,2022-05-11,"dr dy patil sports academy, mumbai",Navi Mumbai,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Rajasthan Royals,Delhi Capitals,160,161.0,321.0,0,1,0,0,1,0,1,0,1,173.2,5.0,46.4,52.2,166.0,174.0,6.8,55.4,47.4,191.4,164.325,45.925,45.475,6.35,151.4,46.4,35.2,7.3
1304105,2022,2022-05-12,wankhede stadium,Mumbai,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Chennai Super Kings,Mumbai Indians,97,103.0,200.0,0,1,0,0,1,0,1,0,1,180.4,5.8,45.2,52.4,164.2,147.6,7.2,45.2,39.2,163.8,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,168.6,47.0,49.1,5.5
1304106,2022,2022-05-13,"brabourne stadium, mumbai",Mumbai,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Punjab Kings,Royal Challengers Bangalore,209,155.0,364.0,0,1,0,0,1,0,1,0,1,153.8,5.8,44.2,41.6,156.2,143.6,7.4,43.0,39.6,135.0,170.71875,52.90625,43.90625,6.375,146.0,50.6,35.7,5.4
1304107,2022,2022-05-14,"maharashtra cricket association stadium, pune",Pune,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Kolkata Knight Riders,Sunrisers Hyderabad,177,123.0,300.0,0,1,0,1,0,0,1,1,0,143.6,7.8,36.8,34.8,149.4,153.4,6.2,48.2,35.8,173.6,158.0,42.73076923076923,44.88461538461539,6.730769230769231,151.3,45.4,37.8,7.1
1304108,2022,2022-05-15,wankhede stadium,Mumbai,Chennai Super Kings,Gujarat Titans,Chennai Super Kings,bat,Chennai Super Kings,Gujarat Titans,133,137.0,270.0,0,1,0,1,0,0,1,1,0,168.6,6.4,42.4,43.8,153.8,166.4,5.2,47.2,52.8,153.8,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,159.0,46.2,40.7,5.5
1304109,2022,2022-05-15,"brabourne stadium, mumbai",Mumbai,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,bat,Rajasthan Royals,Lucknow Super Giants,178,154.0,332.0,0,1,0,1,0,0,1,1,0,160.8,5.8,46.2,47.6,156.8,154.8,6.8,46.2,39.8,139.8,170.71875,52.90625,43.90625,6.375,159.0,50.5,43.0,6.1
1304110,2022,2022-05-16,"dr dy patil sports academy, mumbai",Navi Mumbai,Delhi Capitals,Punjab Kings,Punjab Kings,field,Delhi Capitals,Punjab Kings,159,142.0,301.0,0,1,0,0,1,0,1,0,1,164.8,5.6,52.0,45.2,179.0,172.6,5.6,51.4,49.2,163.4,164.325,45.925,45.475,6.35,153.1,46.4,37.3,6.4
1304111,2022,2022-05-17,wankhede stadium,Mumbai,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Sunrisers Hyderabad,Mumbai Indians,193,190.0,383.0,0,1,0,0,1,0,1,0,1,163.6,7.6,43.2,40.4,195.4,137.2,6.8,44.0,28.2,152.0,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,147.6,43.9,35.6,5.3
1304112,2022,2022-05-18,"dr dy patil sports academy, mumbai",Navi Mumbai,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,bat,Lucknow Super Giants,Kolkata Knight Riders,210,208.0,418.0,0,1,0,1,0,0,1,1,0,152.0,7.2,46.6,38.8,149.0,149.4,7.4,41.0,38.2,142.8,164.325,45.925,45.475,6.35,151.3,49.6,36.2,6.9
1304113,2022,2022-05-19,wankhede stadium,Mumbai,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,bat,Gujarat Titans,Royal Challengers Bangalore,168,170.0,338.0,0,1,0,1,0,0,1,1,0,154.0,4.8,46.0,45.8,141.4,161.0,7.2,45.6,46.0,162.4,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,154.9,47.7,36.6,5.8
1304114,2022,2022-05-20,"brabourne stadium, mumbai",Mumbai,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Chennai Super Kings,Rajasthan Royals,150,151.0,301.0,0,1,0,1,0,0,1,1,0,160.0,6.2,45.4,37.0,143.8,167.6,5.4,47.8,48.4,164.6,170.71875,52.90625,43.90625,6.375,178.2,50.3,52.2,6.4
1304115,2022,2022-05-21,wankhede stadium,Mumbai,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Delhi Capitals,Mumbai Indians,159,160.0,319.0,0,1,0,0,1,0,1,0,1,166.6,5.8,54.4,46.4,178.2,148.8,6.6,45.6,34.0,157.0,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,150.8,45.5,35.1,5.6
